taxon_id	parent_taxon_id	taxon_rank_id	epithet	author	year	code	vernacular_names	use_parentheses
214793	1003880	17	Pexicopia malvella	Hübner	1805	urn:lsid:dyntaxa.se:Taxon:214793	malvamal:swe	1
102481	1003881	17	Platyedra subcinerea	Haworth	1828	urn:lsid:dyntaxa.se:Taxon:102481	kattostmal:swe	1
214795	1003882	17	Thiotricha subocellea	Stephens	1834	urn:lsid:dyntaxa.se:Taxon:214795	kungsmyntefodersäckmal:swe	1
214796	1003883	17	Apoda limacodes	Hufnagel	1766	urn:lsid:dyntaxa.se:Taxon:214796	stor snigelspinnare:swe	1
101074	1003884	17	Heterogenea asella	Denis & Schiffermüller	1775	urn:lsid:dyntaxa.se:Taxon:101074	liten snigelspinnare:swe	1
214798	1003885	17	Pennisetia hylaeiformis	Laspeyres	1801	urn:lsid:dyntaxa.se:Taxon:214798	hallonglasvinge:swe	1
101773	1003886	17	Sesia bembeciformis	Hübner	1806	urn:lsid:dyntaxa.se:Taxon:101773	bålgetinglik glasvinge:swe	1
214799	1003886	17	Sesia apiformis	Clerck	1759	urn:lsid:dyntaxa.se:Taxon:214799	poppelglasvinge:swe	1
214801	1003886	17	Eusphecia melanocephala	Dalman	1816	urn:lsid:dyntaxa.se:Taxon:214801	liten poppelglasvinge:swe	
214802	1003887	17	Paranthrene tabaniformis	Rottemburg	1775	urn:lsid:dyntaxa.se:Taxon:214802	svart poppelglasvinge:swe	1
101870	1003888	17	Synanthedon flaviventris	Staudinger	1883	urn:lsid:dyntaxa.se:Taxon:101870	krypvideglasvinge:swe	1
101871	1003888	17	Synanthedon vespiformis	Linnaeus	1761	urn:lsid:dyntaxa.se:Taxon:101871	getinglik glasvinge:swe	1
214803	1003888	17	Synanthedon scoliaeformis	Borkhausen	1789	urn:lsid:dyntaxa.se:Taxon:214803	dolkstekellik glasvinge:swe	1
214804	1003888	17	Synanthedon spheciformis	Denis & Schiffermüller	1775	urn:lsid:dyntaxa.se:Taxon:214804	rovstekellik glasvinge:swe	1
214805	1003888	17	Synanthedon culiciformis	Linnaeus	1758	urn:lsid:dyntaxa.se:Taxon:214805	mygglik glasvinge:swe	1
214806	1003888	17	Synanthedon polaris	Staudinger	1877	urn:lsid:dyntaxa.se:Taxon:214806	högnordisk glasvinge:swe	1
214807	1003888	17	Synanthedon formicaeformis	Esper	1783	urn:lsid:dyntaxa.se:Taxon:214807	myrlik glasvinge:swe	1
214809	1003888	17	Synanthedon andrenaeformis	Laspeyres	1801	urn:lsid:dyntaxa.se:Taxon:214809	olvonglasvinge:swe	1
214811	1003888	17	Synanthedon myopaeformis	Borkhausen	1789	urn:lsid:dyntaxa.se:Taxon:214811	äppleglasvinge:swe	1
214812	1003888	17	Synanthedon tipuliformis	Clerck	1759	urn:lsid:dyntaxa.se:Taxon:214812	vinbärsglasvinge:swe	1
266189	1003888	17	Synanthedon mesiaeformis	Herrich-Schäffer	1846	urn:lsid:dyntaxa.se:Taxon:266189		1
100464	1003889	17	Bembecia ichneumoniformis	Denis & Schiffermüller	1775	urn:lsid:dyntaxa.se:Taxon:100464	smygstekellik glasvinge:swe	1
214814	1003890	17	Pyropteron muscaeformis	Esper	1783	urn:lsid:dyntaxa.se:Taxon:214814	fluglik glasvinge:swe	1
214815	1003891	17	Cossus cossus	Linnaeus	1758	urn:lsid:dyntaxa.se:Taxon:214815	vanlig träfjäril:swe	1
101166	1003892	17	Lamellocossus terebra	Denis & Schiffermüller	1775	urn:lsid:dyntaxa.se:Taxon:101166	mindre träfjäril:swe	1
214817	1003893	17	Zeuzera pyrina	Linnaeus	1761	urn:lsid:dyntaxa.se:Taxon:214817	blåfläckig träfjäril:swe	1
214818	1003894	17	Phragmataecia castaneae	Hübner	1790	urn:lsid:dyntaxa.se:Taxon:214818	vassborrare:swe	1
101918	1003895	17	Phtheochroa schreibersiana	Frölich	1828	urn:lsid:dyntaxa.se:Taxon:101918	almgallvecklare:swe	1
101919	1003895	17	Phtheochroa sodaliana	Haworth	1811	urn:lsid:dyntaxa.se:Taxon:101919	vägtornbärvecklare:swe	1
214819	1003895	17	Phtheochroa inopiana	Haworth	1811	urn:lsid:dyntaxa.se:Taxon:214819	fältmalörtpraktvecklare:swe	1
214822	1003895	17	Phtheochroa vulneratana	Zetterstedt	1839	urn:lsid:dyntaxa.se:Taxon:214822	fjällskärepraktvecklare:swe	1
100672	1003896	17	Cochylimorpha straminea	Haworth	1811	urn:lsid:dyntaxa.se:Taxon:100672	svartklintblomvecklare:swe	1
100673	1003896	17	Cochylimorpha woliniana	Schleich	1868	urn:lsid:dyntaxa.se:Taxon:100673	äkta malörtskottvecklare:swe	1
102398	1003896	17	Cochylimorpha hilarana	Herrich-Schäffer	1851	urn:lsid:dyntaxa.se:Taxon:102398	fältmalörtgallvecklare:swe	1
214826	1003896	17	Cochylimorpha alternana	Stephens	1834	urn:lsid:dyntaxa.se:Taxon:214826	väddklintblomvecklare:swe	1
214827	1003897	17	Phalonidia gilvicomana	Zeller	1847	urn:lsid:dyntaxa.se:Taxon:214827	skogssallatblomvecklare:swe	1
214828	1003897	17	Phalonidia curvistrigana	Stainton	1859	urn:lsid:dyntaxa.se:Taxon:214828	gullrisblomvecklare:swe	1
214830	1003897	17	Phalonidia affinitana	Douglas	1846	urn:lsid:dyntaxa.se:Taxon:214830	strandasterblomvecklare:swe	1
248608	1003897	17	Phalonidia vectisana	Humphreys & Westwood	1845	urn:lsid:dyntaxa.se:Taxon:248608	sältingblomvecklare:swe	
214831	1003898	17	Gynnidomorpha luridana	Gregson	1870	urn:lsid:dyntaxa.se:Taxon:214831	gul lampblomvecklare:swe	1
214832	1003898	17	Gynnidomorpha vectisana	Humphrey & Westwood	1845	urn:lsid:dyntaxa.se:Taxon:214832	sältingblomvecklare:swe	1
214833	1003898	17	Gynnidomorpha minimana	Caradja	1916	urn:lsid:dyntaxa.se:Taxon:214833	kärrspireblomvecklare:swe	1
214834	1003898	17	Gynnidomorpha permixtana	Denis & Schiffermüller	1775	urn:lsid:dyntaxa.se:Taxon:214834	rödaktig lampblomvecklare:swe	1
214835	1003898	17	Gynnidomorpha alismana	Ragonot	1883	urn:lsid:dyntaxa.se:Taxon:214835	svaltingblomvecklare:swe	1
214836	1003899	17	Agapeta hamana	Linnaeus	1758	urn:lsid:dyntaxa.se:Taxon:214836	tistelgulvecklare:swe	1
214837	1003899	17	Agapeta zoegana	Linnaeus	1767	urn:lsid:dyntaxa.se:Taxon:214837	klintgulvecklare:swe	1
100956	1003900	17	Eupoecilia cebrana	Hübner	1813	urn:lsid:dyntaxa.se:Taxon:100956	hedblomstervecklare:swe	1
100957	1003900	17	Eupoecilia sanguisorbana	Herrich-Schäffer	1851	urn:lsid:dyntaxa.se:Taxon:100957	blodtoppblomvecklare:swe	1
214839	1003900	17	Eupoecilia angustana	Hübner	1799	urn:lsid:dyntaxa.se:Taxon:214839	ljungblomvecklare:swe	1
214840	1003900	17	Eupoecilia ambiguella	Hübner	1796	urn:lsid:dyntaxa.se:Taxon:214840	brakvedblomvecklare:swe	1
100185	1003901	17	Aethes beatricella	Walsingham	1898	urn:lsid:dyntaxa.se:Taxon:100185	odörtblomvecklare:swe	1
102367	1003901	17	Aethes fennicana	M.Hering	1924	urn:lsid:dyntaxa.se:Taxon:102367	strätteblomvecklare:swe	1
102368	1003901	17	Aethes tesserana	Denis & Schiffermüller	1775	urn:lsid:dyntaxa.se:Taxon:102368	rutig korgblomvecklare:swe	1
214842	1003901	17	Aethes hartmanniana	Clerck	1759	urn:lsid:dyntaxa.se:Taxon:214842	brokig väddblomvecklare:swe	1
214843	1003901	17	Aethes margaritana	Haworth	1811	urn:lsid:dyntaxa.se:Taxon:214843	röllekblomvecklare:swe	1
214844	1003901	17	Aethes deutschiana	Zetterstedt	1840	urn:lsid:dyntaxa.se:Taxon:214844	svarthöblomvecklare:swe	1
214845	1003901	17	Aethes triangulana	Treitschke	1835	urn:lsid:dyntaxa.se:Taxon:214845	strandveronikablomvecklare:swe	1
214846	1003901	17	Aethes rutilana	Hübner	1817	urn:lsid:dyntaxa.se:Taxon:214846	enblomvecklare:swe	1
214847	1003901	17	Aethes smeathmanniana	Fabricius	1781	urn:lsid:dyntaxa.se:Taxon:214847	allmän korgblomvecklare:swe	1
214849	1003901	17	Aethes dilucidana	Stephens	1852	urn:lsid:dyntaxa.se:Taxon:214849	strandkvanneblomvecklare:swe	1
214851	1003901	17	Aethes francillana	Fabricius	1794	urn:lsid:dyntaxa.se:Taxon:214851	morotblomvecklare:swe	1
214853	1003901	17	Aethes cnicana	Westwood	1854	urn:lsid:dyntaxa.se:Taxon:214853	tistelblomvecklare:swe	1
214854	1003901	17	Aethes rubigana	Treitschke	1830	urn:lsid:dyntaxa.se:Taxon:214854	kardborrblomvecklare:swe	1
214855	1003901	17	Aethes kindermanniana	Treitschke	1830	urn:lsid:dyntaxa.se:Taxon:214855	fältmalörtblomvecklare:swe	1
100671	1003902	17	Cochylidia richteriana	F.v Röslerstam	1837	urn:lsid:dyntaxa.se:Taxon:100671	större fältmalörtrotvecklare:swe	1
214856	1003902	17	Cochylidia rupicola	Curtis	1834	urn:lsid:dyntaxa.se:Taxon:214856	hampflockelvecklare:swe	1
214857	1003902	17	Cochylidia subroseana	Haworth	1811	urn:lsid:dyntaxa.se:Taxon:214857	halvrosa gullrisvecklare:swe	1
214859	1003902	17	Cochylidia moguntiana	Rössler	1864	urn:lsid:dyntaxa.se:Taxon:214859	mindre fältmalörtrotvecklare:swe	1
214860	1003902	17	Cochylidia heydeniana	Herrich-Schäffer	1851	urn:lsid:dyntaxa.se:Taxon:214860	gråbinkevecklare:swe	1
214861	1003902	17	Cochylidia implicitana	Wocke	1856	urn:lsid:dyntaxa.se:Taxon:214861	mörkbrämad gullrisblomvecklare:swe	1
100674	1003903	17	Cochylis epilinana	Duponchel	1842	urn:lsid:dyntaxa.se:Taxon:100674	linvecklare:swe	
214862	1003903	17	Cochylis nana	Haworth	1811	urn:lsid:dyntaxa.se:Taxon:214862	björkhängevecklare:swe	1
214863	1003903	17	Cochylis flaviciliana	Westwood	1854	urn:lsid:dyntaxa.se:Taxon:214863	röd väddblomvecklare:swe	1
214865	1003903	17	Cochylis hybridella	Hübner	1813	urn:lsid:dyntaxa.se:Taxon:214865	bitterfibbleblomvecklare:swe	1
214866	1003903	17	Cochylis dubitana	Hübner	1799	urn:lsid:dyntaxa.se:Taxon:214866	vithuvad korgblomvecklare:swe	1
214867	1003903	17	Cochylis atricapitana	Stephens	1852	urn:lsid:dyntaxa.se:Taxon:214867	ståndsblomvecklare:swe	1
214868	1003903	17	Cochylis pallidana	Zeller	1847	urn:lsid:dyntaxa.se:Taxon:214868	monkeblomvecklare:swe	
214869	1003903	17	Cochylis posterana	Zeller	1847	urn:lsid:dyntaxa.se:Taxon:214869	vit korgblomvecklare:swe	
214870	1003904	17	Falseuncaria degreyana	McLachlan	1869	urn:lsid:dyntaxa.se:Taxon:214870	kustkämpeblomvecklare:swe	1
214871	1003904	17	Falseuncaria ruficiliana	Haworth	1811	urn:lsid:dyntaxa.se:Taxon:214871	gullviveblomvecklare:swe	1
214872	1003905	17	Spatalistis bifasciana	Hübner	1787	urn:lsid:dyntaxa.se:Taxon:214872	gulbandad bredvecklare:swe	1
214873	1003906	17	Tortrix viridana	Linnaeus	1758	urn:lsid:dyntaxa.se:Taxon:214873	ekvecklare:swe	
214874	1003907	17	Aleimma loeflingiana	Linnaeus	1758	urn:lsid:dyntaxa.se:Taxon:214874	gul ekbredvecklare:swe	1
100160	1003908	17	Acleris obtusana	Eversmann	1844	urn:lsid:dyntaxa.se:Taxon:100160	mindre aspvårvecklare:swe	1
100161	1003908	17	Acleris permutana	Duponchel	1836	urn:lsid:dyntaxa.se:Taxon:100161	rödanlupen nyponhöstvecklare:swe	1
100162	1003908	17	Acleris quercinana	Zeller	1849	urn:lsid:dyntaxa.se:Taxon:100162	brun ekvårvecklare:swe	1
102360	1003908	17	Acleris roscidana	Hübner	1799	urn:lsid:dyntaxa.se:Taxon:102360	stor aspvårvecklare:swe	1
102361	1003908	17	Acleris schalleriana	Linnaeus	1761	urn:lsid:dyntaxa.se:Taxon:102361	olvonvårvecklare:swe	1
214875	1003908	17	Acleris holmiana	Linnaeus	1758	urn:lsid:dyntaxa.se:Taxon:214875	rosensommarvecklare:swe	1
214876	1003908	17	Acleris forsskaleana	Linnaeus	1758	urn:lsid:dyntaxa.se:Taxon:214876	lönnbredvecklare:swe	1
214877	1003908	17	Acleris bergmanniana	Linnaeus	1758	urn:lsid:dyntaxa.se:Taxon:214877	törnrosvecklare:swe	1
214878	1003908	17	Acleris comariana	Lienig & Zeller	1846	urn:lsid:dyntaxa.se:Taxon:214878	jordgubbsvecklare:swe	1
214879	1003908	17	Acleris laterana	Fabricius	1794	urn:lsid:dyntaxa.se:Taxon:214879	föränderlig höstvecklare:swe	1
214880	1003908	17	Acleris abietana	Hübner	1822	urn:lsid:dyntaxa.se:Taxon:214880	dansk granvårvecklare:swe	1
214881	1003908	17	Acleris maccana	Treitschke	1835	urn:lsid:dyntaxa.se:Taxon:214881	trekantig blåbärsvårvecklare:swe	1
214882	1003908	17	Acleris sparsana	Denis & Schiffermüller	1775	urn:lsid:dyntaxa.se:Taxon:214882	lövskogshöstvecklare:swe	1
214883	1003908	17	Acleris rhombana	Denis & Schiffermüller	1775	urn:lsid:dyntaxa.se:Taxon:214883	sikelvingehöstvecklare:swe	1
214884	1003908	17	Acleris emargana	Fabricius	1775	urn:lsid:dyntaxa.se:Taxon:214884	inbuktad videhöstvecklare:swe	1
214886	1003908	17	Acleris lorquiniana	Duponchel	1835	urn:lsid:dyntaxa.se:Taxon:214886	fackelrosvårvecklare:swe	1
214887	1003908	17	Acleris umbrana	Hübner	1799	urn:lsid:dyntaxa.se:Taxon:214887	häggvårvecklare:swe	1
214888	1003908	17	Acleris cristana	Denis & Schiffermüller	1775	urn:lsid:dyntaxa.se:Taxon:214888	rosenvårvecklare:swe	1
214889	1003908	17	Acleris variegana	Denis & Schiffermüller	1775	urn:lsid:dyntaxa.se:Taxon:214889	vitbrokig rosenhöstvecklare:swe	1
214890	1003908	17	Acleris aspersana	Hübner	1818	urn:lsid:dyntaxa.se:Taxon:214890	smultronhöstvecklare:swe	1
214891	1003908	17	Acleris shepherdana	Stephens	1852	urn:lsid:dyntaxa.se:Taxon:214891	älgörthöstvecklare:swe	1
214892	1003908	17	Acleris arcticana	Guenée	1845	urn:lsid:dyntaxa.se:Taxon:214892	arktisk vårvecklare:swe	1
214893	1003908	17	Acleris hastiana	Linnaeus	1758	urn:lsid:dyntaxa.se:Taxon:214893	videvårvecklare:swe	1
214895	1003908	17	Acleris hyemana	Haworth	1828	urn:lsid:dyntaxa.se:Taxon:214895	ljungvårvecklare:swe	1
214897	1003908	17	Acleris implexana	Walker	1863	urn:lsid:dyntaxa.se:Taxon:214897	rostgrå videvårvecklare:swe	1
214898	1003908	17	Acleris ferrugana	Denis & Schiffermüller	1775	urn:lsid:dyntaxa.se:Taxon:214898	glansig bokvårvecklare:swe	1
214899	1003908	17	Acleris notana	Donovan	1806	urn:lsid:dyntaxa.se:Taxon:214899	matt björkvårvecklare:swe	1
214901	1003908	17	Acleris logiana	Clerck	1759	urn:lsid:dyntaxa.se:Taxon:214901	björkvårvecklare:swe	1
214903	1003908	17	Acleris literana	Linnaeus	1758	urn:lsid:dyntaxa.se:Taxon:214903	grön ekvårvecklare:swe	1
214904	1003908	17	Acleris lipsiana	Denis & Schiffermüller	1775	urn:lsid:dyntaxa.se:Taxon:214904	småprickig blåbärsvårvecklare:swe	1
214905	1003908	17	Acleris rufana	Denis & Schiffermüller	1775	urn:lsid:dyntaxa.se:Taxon:214905	hallonvårvecklare:swe	1
214906	1003908	17	Acleris fimbriana	Thunberg	1791	urn:lsid:dyntaxa.se:Taxon:214906	odonvårvecklare:swe	1
232927	1003908	17	Acleris nigrilineana	Kawabe	1963	urn:lsid:dyntaxa.se:Taxon:232927	granvårvecklare:swe	
249188	1003908	17	Acleris effractana	Hübner	1799	urn:lsid:dyntaxa.se:Taxon:249188	Jolsterhöstvecklare:swe	1
250432	1003908	17	Acleris kochiella	Göze	1783	urn:lsid:dyntaxa.se:Taxon:250432	almvårvecklare:swe	1
214907	1003909	17	Xerocnephasia rigana	Sodoffsky	1829	urn:lsid:dyntaxa.se:Taxon:214907	större vitbandvecklare:swe	1
214908	1003910	17	Neosphaleroptera nubilana	Hübner	1799	urn:lsid:dyntaxa.se:Taxon:214908	hagtorngråvecklare:swe	1
100849	1003911	17	Doloploca punctulana	Denis & Schiffermüller	1775	urn:lsid:dyntaxa.se:Taxon:100849	prydlig vårgråvecklare:swe	1
214910	1003912	17	Exapate congelatella	Clerck	1759	urn:lsid:dyntaxa.se:Taxon:214910	höstlångvecklare:swe	1
214911	1003913	17	Tortricodes alternella	Denis & Schiffermüller	1775	urn:lsid:dyntaxa.se:Taxon:214911	vårlångvecklare:swe	1
102423	1003914	17	Eana argentana	Clerck	1759	urn:lsid:dyntaxa.se:Taxon:102423	silvergråvecklare:swe	1
214912	1003914	17	Eana osseana	Scopoli	1763	urn:lsid:dyntaxa.se:Taxon:214912	ängsgråvecklare:swe	1
214914	1003914	17	Eana incanana	Stephens	1852	urn:lsid:dyntaxa.se:Taxon:214914	mörk gulfläckgråvecklare:swe	1
214915	1003914	17	Eana derivana	de La Harpe	1858	urn:lsid:dyntaxa.se:Taxon:214915	mindre gulfläckgråvecklare:swe	1
214916	1003914	17	Eana penziana	Thunberg	1791	urn:lsid:dyntaxa.se:Taxon:214916	stor gulfläckgråvecklare:swe	1
214917	1003915	17	Cnephasia incertana	Treitschke	1835	urn:lsid:dyntaxa.se:Taxon:214917	osäker gråvecklare:swe	1
214918	1003915	17	Cnephasia stephensiana	Doubleday	1849	urn:lsid:dyntaxa.se:Taxon:214918	allmän gråvecklare:swe	1
214919	1003915	17	Cnephasia alticolana	Herrich-Schäffer	1851	urn:lsid:dyntaxa.se:Taxon:214919	alvargråvecklare:swe	1
214920	1003915	17	Cnephasia asseclana	Denis & Schiffermüller	1775	urn:lsid:dyntaxa.se:Taxon:214920	utbredd gråvecklare:swe	1
214921	1003915	17	Cnephasia pasiuana	Hübner	1799	urn:lsid:dyntaxa.se:Taxon:214921	steppgråvecklare:swe	1
214922	1003915	17	Cnephasia genitalana	Pierce & Metcalfe	1915	urn:lsid:dyntaxa.se:Taxon:214922	småprickig gråvecklare:swe	
214923	1003915	17	Cnephasia communana	Herrich-Schäffer	1851	urn:lsid:dyntaxa.se:Taxon:214923	tidig gråvecklare:swe	1
214924	1003915	17	Cnephasia longana	Haworth	1811	urn:lsid:dyntaxa.se:Taxon:214924	gulaktig gråvecklare:swe	1
214925	1003916	17	Sparganothis rubicundana	Herrich-Schäffer	1856	urn:lsid:dyntaxa.se:Taxon:214925	myrlångpalpvecklare:swe	1
214926	1003916	17	Sparganothis praecana	Kennel	1900	urn:lsid:dyntaxa.se:Taxon:214926	fjällångpalpvecklare:swe	1
214927	1003916	17	Sparganothis pilleriana	Denis & Schiffermüller	1775	urn:lsid:dyntaxa.se:Taxon:214927	tulkörtvecklare:swe	1
214928	1003917	17	Eulia ministrana	Linnaeus	1758	urn:lsid:dyntaxa.se:Taxon:214928	allmän kvällsbredvecklare:swe	1
214929	1003918	17	Pseudargyrotoza conwagana	Fabricius	1775	urn:lsid:dyntaxa.se:Taxon:214929	askbredvecklare:swe	1
100845	1003919	17	Ditula angustiorana	Haworth	1811	urn:lsid:dyntaxa.se:Taxon:100845	idegranbredvecklare:swe	1
214931	1003920	17	Epagoge grotiana	Fabricius	1781	urn:lsid:dyntaxa.se:Taxon:214931	rostbrun bredvecklare:swe	1
214932	1003921	17	Paramesia gnomana	Clerck	1759	urn:lsid:dyntaxa.se:Taxon:214932	blåbärbredvecklare:swe	1
214933	1003922	17	Periclepsis cinctana	Denis & Schiffermüller	1775	urn:lsid:dyntaxa.se:Taxon:214933	mindre vitbandvecklare:swe	1
214934	1003923	17	Philedone gerningana	Denis & Schiffermüller	1775	urn:lsid:dyntaxa.se:Taxon:214934	fjäderbredvecklare:swe	1
214935	1003924	17	Capua vulgana	Frölich	1828	urn:lsid:dyntaxa.se:Taxon:214935	fållad lövskogsbredvecklare:swe	1
214936	1003925	17	Philedonides lunana	Thunberg	1784	urn:lsid:dyntaxa.se:Taxon:214936	vårbredvecklare:swe	1
100393	1003926	17	Archips crataegana	Hübner	1799	urn:lsid:dyntaxa.se:Taxon:100393	hagtornsommarvecklare:swe	1
102381	1003926	17	Archips betulana	Hübner	1787	urn:lsid:dyntaxa.se:Taxon:102381	porssommarvecklare:swe	1
214937	1003926	17	Archips oporana	Linnaeus	1758	urn:lsid:dyntaxa.se:Taxon:214937	tallsommarvecklare:swe	1
214939	1003926	17	Archips podana	Scopoli	1763	urn:lsid:dyntaxa.se:Taxon:214939	fruktträdsommarvecklare:swe	1
214941	1003926	17	Archips xylosteana	Linnaeus	1758	urn:lsid:dyntaxa.se:Taxon:214941	trysommarvecklare:swe	1
214942	1003926	17	Archips rosana	Linnaeus	1758	urn:lsid:dyntaxa.se:Taxon:214942	häcksommarvecklare:swe	1
100631	1003927	17	Choristoneura diversana	Hübner	1817	urn:lsid:dyntaxa.se:Taxon:100631	berberisbredvecklare:swe	1
214944	1003927	17	Choristoneura hebenstreitella	Müller	1764	urn:lsid:dyntaxa.se:Taxon:214944	rönnbredvecklare:swe	1
214945	1003927	17	Choristoneura albaniana	Walker	1863	urn:lsid:dyntaxa.se:Taxon:214945	lappbredvecklare:swe	1
214946	1003928	17	Argyrotaenia ljungiana	Thunberg	1797	urn:lsid:dyntaxa.se:Taxon:214946	tallmossebredvecklare:swe	1
214947	1003929	17	Ptycholomoides aeriferana	Herrich-Schäffer	1855	urn:lsid:dyntaxa.se:Taxon:214947	lärkbredvecklare:swe	1
214948	1003930	17	Ptycholoma lecheana	Linnaeus	1758	urn:lsid:dyntaxa.se:Taxon:214948	blybandvecklare:swe	1
214949	1003931	17	Pandemis cinnamomeana	Treitschke	1830	urn:lsid:dyntaxa.se:Taxon:214949	vithuvad bredvecklare:swe	1
214950	1003931	17	Pandemis corylana	Fabricius	1794	urn:lsid:dyntaxa.se:Taxon:214950	mörkkantad bredvecklare:swe	1
214951	1003931	17	Pandemis cerasana	Hübner	1786	urn:lsid:dyntaxa.se:Taxon:214951	lädergul bredvecklare:swe	1
214952	1003931	17	Pandemis heparana	Denis & Schiffermüller	1775	urn:lsid:dyntaxa.se:Taxon:214952	tandbredvecklare:swe	1
214953	1003931	17	Pandemis dumetana	Treitschke	1835	urn:lsid:dyntaxa.se:Taxon:214953	björnbärsbredvecklare:swe	1
214954	1003932	17	Syndemis musculana	Hübner	1799	urn:lsid:dyntaxa.se:Taxon:214954	grå lövträdsbredvecklare:swe	1
214955	1003933	17	Lozotaenia forsterana	Fabricius	1781	urn:lsid:dyntaxa.se:Taxon:214955	skogsbredvecklare:swe	1
214956	1003934	17	Aphelia paleana	Hübner	1793	urn:lsid:dyntaxa.se:Taxon:214956	timotejbredvecklare:swe	1
214957	1003934	17	Aphelia unitana	Hübner	1799	urn:lsid:dyntaxa.se:Taxon:214957	sidengrå bredvecklare:swe	1
214958	1003934	17	Aphelia viburnana	Denis & Schiffermüller	1775	urn:lsid:dyntaxa.se:Taxon:214958	olvondbredvecklare:swe	1
214959	1003935	17	Dichelia histrionana	Frölich	1828	urn:lsid:dyntaxa.se:Taxon:214959	granbredvecklare:swe	1
100663	1003936	17	Clepsis illustrana	Krogerus	1936	urn:lsid:dyntaxa.se:Taxon:100663	urskogsvecklare:swe	1
102395	1003936	17	Clepsis neglectana	Herrich-Schäffer	1851	urn:lsid:dyntaxa.se:Taxon:102395	ofållad snedbandvecklare:swe	1
214960	1003936	17	Clepsis senecionana	Hübner	1819	urn:lsid:dyntaxa.se:Taxon:214960	rustik snedbandvecklare:swe	1
214961	1003936	17	Clepsis rurinana	Linnaeus	1758	urn:lsid:dyntaxa.se:Taxon:214961	trysnedbandvecklare:swe	1
214963	1003936	17	Clepsis spectrana	Treitschke	1830	urn:lsid:dyntaxa.se:Taxon:214963	sumpmarksnedbandvecklare:swe	1
214964	1003936	17	Clepsis pallidana	Fabricius	1776	urn:lsid:dyntaxa.se:Taxon:214964	sandfältsnedbandvecklare:swe	1
214966	1003936	17	Clepsis consimilana	Hübner	1817	urn:lsid:dyntaxa.se:Taxon:214966	fållad snedbandvecklare:swe	1
250433	1003936	17	Clepsis nybomi	Hackman	1950	urn:lsid:dyntaxa.se:Taxon:250433	pärlfläckvecklare:swe	1
214967	1003937	17	Adoxophyes orana	F.v Röslerstam	1834	urn:lsid:dyntaxa.se:Taxon:214967	sommarfruktvecklare:swe	1
214968	1003938	17	Olindia schumacherana	Fabricius	1787	urn:lsid:dyntaxa.se:Taxon:214968	lundskuggvecklare:swe	1
100438	1003939	17	Bactra suedana	Bengtsson	1989	urn:lsid:dyntaxa.se:Taxon:100438	strecksumpvecklare:swe	
214969	1003939	17	Bactra lancealana	Hübner	1799	urn:lsid:dyntaxa.se:Taxon:214969	tågvecklare:swe	1
214970	1003939	17	Bactra furfurana	Haworth	1811	urn:lsid:dyntaxa.se:Taxon:214970	vattrad sumpvecklare:swe	1
214971	1003939	17	Bactra lacteana	Caradja	1916	urn:lsid:dyntaxa.se:Taxon:214971	tvillingsumpvecklare:swe	
214973	1003939	17	Bactra robustana	Christoph	1872	urn:lsid:dyntaxa.se:Taxon:214973	havssävvecklare:swe	1
100895	1003940	17	Endothenia oblongana	Haworth	1811	urn:lsid:dyntaxa.se:Taxon:100895	klintrotvecklare:swe	1
102432	1003940	17	Endothenia hebesana	Walker	1863	urn:lsid:dyntaxa.se:Taxon:102432	stormhattrotvecklare:swe	1
102433	1003940	17	Endothenia nigricostana	Haworth	1811	urn:lsid:dyntaxa.se:Taxon:102433	stinksyskerotvecklare:swe	1
214975	1003940	17	Endothenia marginana	Haworth	1811	urn:lsid:dyntaxa.se:Taxon:214975	brämrotvecklare:swe	1
214978	1003940	17	Endothenia ericetana	Humphrey & Westwood	1845	urn:lsid:dyntaxa.se:Taxon:214978	mindre rotvecklare:swe	
214979	1003940	17	Endothenia quadrimaculana	Haworth	1811	urn:lsid:dyntaxa.se:Taxon:214979	större rotvecklare:swe	1
6003436	1003940	17	Endothenia pullana	Haworth	1811	urn:lsid:dyntaxa.se:Taxon:6003436	knölsyskevecklare:swe	1
